alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
2.0423,-9.6964,0.66061,-0.13544,-0.87992,-0.64047,-3.6729,-9.0655,1.453,0.16863,-1.0759999999999998,-0.32759,0,subject1
1.9291,-9.6574,0.59892,-0.13544,-0.87992,-0.64047,-3.4649,-8.9253,1.4704,0.16863,-1.0759999999999998,-0.32759,0,subject1
2.0197,-9.5286,0.60627,-0.13544,-0.87992,-0.64047,-3.4961,-9.0644,1.5572,0.16863,-1.0759999999999998,-0.32759,0,subject1
1.8057,-9.3583,0.80014,-0.13544,-0.8836799999999999,-0.62083,-3.3066,-9.0144,1.5597,0.13922,-1.0616,-0.31897,0,subject1
1.785,-9.5486,0.58208,-0.13544,-0.8836799999999999,-0.62083,-3.4246,-9.1347,1.5328,0.13922,-1.0616,-0.31897,0,subject1
1.726,-9.5964,0.7561899999999999,-0.13544,-0.8836799999999999,-0.62083,-3.3895,-9.2261,1.3929,0.13922,-1.0616,-0.31897,0,subject1
2.0808,-9.5988,0.52004,-0.13544,-0.8836799999999999,-0.62083,-3.3476,-8.9344,1.5637,0.13922,-1.0616,-0.31897,0,subject1
1.7238,-9.5386,0.59239,-0.13544,-0.8836799999999999,-0.62083,-3.3366,-9.2071,1.2896,0.14706,-1.078,-0.32543,0,subject1
1.8559,-9.5191,0.5634399999999999,-0.13544,-0.8836799999999999,-0.62083,-3.2633,-8.8959,1.4094,0.14706,-1.078,-0.32543,0,subject1
1.8987,-9.5171,0.76188,-0.13544,-0.8836799999999999,-0.62083,-3.3877,-9.0273,1.2674,0.14706,-1.078,-0.32543,0,subject1
2.063,-9.6561,0.72532,-0.13915,-0.8724200000000001,-0.6267199999999999,-3.4448,-9.0349,1.5066,0.14314000000000002,-1.0801,-0.32543,0,subject1
1.9073,-9.5888,0.52922,-0.13915,-0.8724200000000001,-0.6267199999999999,-3.4764,-9.0078,1.2163,0.14314000000000002,-1.0801,-0.32543,0,subject1
1.9689,-9.5084,0.64844,-0.13915,-0.8724200000000001,-0.6267199999999999,-3.4413,-8.9863,1.3736,0.14314000000000002,-1.0801,-0.32543,0,subject1
2.0818,-9.5877,0.63518,-0.13172999999999999,-0.87054,-0.63065,-3.3448,-8.9585,1.1458,0.14314000000000002,-1.0801,-0.32543,0,subject1
1.9176,-9.5887,0.53974,-0.13172999999999999,-0.87054,-0.63065,-3.5764,-8.845,1.4952,0.13922,-1.0801,-0.32111999999999996,0,subject1
2.1838,-9.7178,0.49428,-0.13172999999999999,-0.87054,-0.63065,-3.4651,-9.1179,1.2108,0.13922,-1.0801,-0.32111999999999996,0,subject1
1.9074,-9.5087,0.61656,-0.13172999999999999,-0.87054,-0.63065,-3.2785,-9.2364,1.3611,0.13922,-1.0801,-0.32111999999999996,0,subject1
1.9989,-9.599,0.49837,-0.12987,-0.86867,-0.6444,-3.3604,-9.0165,1.3513,0.15686,-1.0801,-0.33621,0,subject1
1.8075,-9.5765,0.76842,-0.12987,-0.86867,-0.6444,-3.2161,-8.8452,1.4848,0.15686,-1.0801,-0.33621,0,subject1
1.7168,-9.6154,0.8384799999999999,-0.12987,-0.86867,-0.6444,-3.1999,-9.1362,1.3765,0.15686,-1.0801,-0.33621,0,subject1
1.8676,-9.6776,0.5556300000000001,-0.12800999999999998,-0.8874299999999999,-0.6483300000000001,-3.2259,-9.0545,1.5473,0.15686,-1.0801,-0.33621,0,subject1
1.8579,-9.6572,0.61905,-0.12800999999999998,-0.8874299999999999,-0.6483300000000001,-3.2785,-9.0968,1.3159999999999998,0.14314000000000002,-1.0759999999999998,-0.33621,0,subject1
1.6121,-9.668,0.5223,-0.12800999999999998,-0.8874299999999999,-0.6483300000000001,-3.3305,-9.1161,1.3879,0.14314000000000002,-1.0759999999999998,-0.33621,0,subject1
1.9163,-9.67,0.32733,-0.12800999999999998,-0.8874299999999999,-0.6483300000000001,-3.5106,-8.9467,1.3339,0.14314000000000002,-1.0759999999999998,-0.33621,0,subject1
1.89,-9.8157,0.61145,-0.12245,-0.86679,-0.63851,-3.5276,-9.147,1.3031,0.13725,-1.0739,-0.34052,0,subject1
1.9880000000000002,-9.4997,0.5240600000000001,-0.12245,-0.86679,-0.63851,-3.5527,-9.1087,1.1279,0.13725,-1.0739,-0.34052,0,subject1
1.8456,-9.5893,0.47648999999999997,-0.12245,-0.86679,-0.63851,-3.3573,-8.9577,1.2292,0.13725,-1.0739,-0.34052,0,subject1
1.9577,-9.5794,0.47811000000000003,-0.12987,-0.8724200000000001,-0.6502899999999999,-3.5076,-9.0972,1.2847,0.13725,-1.0739,-0.34052,0,subject1
1.8175,-9.6568,0.6603399999999999,-0.12987,-0.8724200000000001,-0.6502899999999999,-3.5392,-9.1764,1.3641,0.15294000000000002,-1.0801,-0.32974000000000003,0,subject1
1.9295,-9.777000000000001,0.52003,-0.12987,-0.8724200000000001,-0.6502899999999999,-3.4762,-9.2969,1.306,0.15294000000000002,-1.0801,-0.32974000000000003,0,subject1
1.8452,-9.5996,0.4343,-0.14470999999999998,-0.8724200000000001,-0.6444,-3.3345,-9.1779,1.2078,0.15294000000000002,-1.0801,-0.32974000000000003,0,subject1
1.7335,-9.5491,0.53988,-0.14470999999999998,-0.8724200000000001,-0.6444,-3.38,-8.9967,1.3314,0.1549,-1.0759999999999998,-0.31681,0,subject1
1.6345,-9.636000000000001,0.75329,-0.14470999999999998,-0.8724200000000001,-0.6444,-3.2465,-8.9181,1.1895,0.1549,-1.0759999999999998,-0.31681,0,subject1
1.6972,-9.7546,0.7792399999999999,-0.14470999999999998,-0.8724200000000001,-0.6444,-3.4041,-8.9056,1.4401,0.1549,-1.0759999999999998,-0.31681,0,subject1
1.8780000000000001,-9.6774,0.57658,-0.13172999999999999,-0.86679,-0.63654,-3.5088,-8.9672,1.2808,0.1549,-1.0759999999999998,-0.31681,0,subject1
1.9185,-9.6378,0.57896,-0.13172999999999999,-0.86679,-0.63654,-3.2309,-9.0263,1.3716,0.15686,-1.0719,-0.33621,0,subject1
1.716,-9.6962,0.67818,-0.13172999999999999,-0.86679,-0.63654,-3.3494,-9.0168,1.32,0.15686,-1.0719,-0.33621,0,subject1
1.8169,-9.6573,0.60822,-0.13172999999999999,-0.87054,-0.6483300000000001,-3.2992,-9.0069,1.3101,0.15686,-1.0719,-0.33621,0,subject1
1.9503,-9.6266,0.7048399999999999,-0.13172999999999999,-0.87054,-0.6483300000000001,-3.5923,-9.0159,1.4138,0.1451,-1.0821,-0.34052,0,subject1
2.0408,-9.6779,0.5261,-0.13172999999999999,-0.87054,-0.6483300000000001,-3.5885,-8.7148,1.5226,0.1451,-1.0821,-0.34052,0,subject1
1.9383,-9.6184,0.53846,-0.13172999999999999,-0.87054,-0.6483300000000001,-3.4067,-9.0343,1.5691,0.1451,-1.0821,-0.34052,0,subject1
1.9106,-9.6554,0.79675,-0.12800999999999998,-0.85929,-0.63261,-3.4062,-8.9946,1.5399,0.1451,-1.0821,-0.34052,0,subject1
1.9376,-9.5991,0.48733999999999994,-0.12800999999999998,-0.85929,-0.63261,-3.4309,-9.0761,1.3899,0.16471,-1.0862,-0.34052,0,subject1
1.9367,-9.64,0.36029,-0.12800999999999998,-0.85929,-0.63261,-3.3895,-9.0068,1.3205,0.16471,-1.0862,-0.34052,0,subject1
1.7035,-9.7185,0.42694,-0.12987,-0.87805,-0.63851,-3.4857,-9.0181,1.1949,0.16471,-1.0862,-0.34052,0,subject1
2.0299,-9.6686,0.46395,-0.12987,-0.87805,-0.63851,-3.5914,-9.0062,1.383,0.12941,-1.0862,-0.32759,0,subject1
1.8753,-9.4302,0.54724,-0.12987,-0.87805,-0.63851,-3.5536,-8.8958,1.4198,0.12941,-1.0862,-0.32759,0,subject1
1.9604,-9.7267,0.59577,-0.12987,-0.87805,-0.63851,-3.2266,-9.1274,1.2624,0.12941,-1.0862,-0.32759,0,subject1
2.0411,-9.7876,0.4477,-0.12616,-0.85929,-0.6522600000000001,-3.3069,-9.0974,1.2639,0.12941,-1.0862,-0.32759,0,subject1
2.0091,-9.669,0.42206000000000005,-0.12616,-0.85929,-0.6522600000000001,-3.3478,-9.2964,1.3581,0.12941,-1.0739,-0.33405,0,subject1
1.9396,-9.7071,0.57571,-0.12616,-0.85929,-0.6522600000000001,-3.2310000000000003,-9.096,1.3994,0.12941,-1.0739,-0.33405,0,subject1
1.959,-9.6381,0.5481,-0.12800999999999998,-0.86492,-0.63458,-3.4568,-8.9977,1.2272,0.12941,-1.0739,-0.33405,0,subject1
1.8468,-9.788,0.40407,-0.12800999999999998,-0.86492,-0.63458,-3.6468,-9.1373,1.2723,0.15098,-1.0821,-0.32328,0,subject1
1.9181,-9.7182,0.46036000000000005,-0.12800999999999998,-0.86492,-0.63458,-3.3691,-8.987,1.3007,0.15098,-1.0821,-0.32328,0,subject1
1.886,-9.7397,0.29229,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.3909,-8.9466,1.3443,0.15098,-1.0821,-0.32328,0,subject1
1.9993,-9.5786,0.55148,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.3181,-9.0272,1.2778,0.15098,-1.0821,-0.32328,0,subject1
1.9697,-9.7476,0.49065,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.4369,-9.207,1.3001,0.13725,-1.0883,-0.35345,0,subject1
1.9301,-9.8164,0.5389,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.4552,-9.1677,1.2291,0.13725,-1.0883,-0.35345,0,subject1
1.57,-9.6594,0.39731,-0.13915,-0.86867,-0.6502899999999999,-3.3326,-9.1486,1.1363,0.13725,-1.0883,-0.35345,0,subject1
1.8055,-9.6986,0.43938,-0.13915,-0.86867,-0.6502899999999999,-3.2873,-9.0673,1.2654,0.13529000000000002,-1.078,-0.3319,0,subject1
1.9599,-9.6572,0.62007,-0.13915,-0.86867,-0.6502899999999999,-3.2275,-8.9377,1.2302,0.13529000000000002,-1.078,-0.3319,0,subject1
2.0305,-9.527999999999999,0.66891,-0.12616,-0.86867,-0.6522600000000001,-3.1759,-9.327,1.3045,0.13529000000000002,-1.078,-0.3319,0,subject1
1.7758,-9.6077,0.62071,-0.12616,-0.86867,-0.6522600000000001,-3.4198,-8.8771,1.2853,0.13529000000000002,-1.078,-0.3319,0,subject1
2.01,-9.6181,0.57045,-0.12616,-0.86867,-0.6522600000000001,-3.2613,-8.9364,1.3553,0.15098,-1.0821,-0.33621,0,subject1
1.8651,-9.5702,0.40471999999999997,-0.12616,-0.86867,-0.6522600000000001,-3.4274,-9.0274,1.2570000000000001,0.15098,-1.0821,-0.33621,0,subject1
2.042,-9.6467,0.6735,-0.12987,-0.8743,-0.64244,-3.3539,-9.1681,1.1874,0.15098,-1.0821,-0.33621,0,subject1
2.0395,-9.6292,0.44518,-0.12987,-0.8743,-0.64244,-3.5406,-9.136000000000001,1.3974,0.14314000000000002,-1.078,-0.34698,0,subject1
1.9792,-9.6383,0.52746,-0.12987,-0.8743,-0.64244,-3.6204,-9.0165,1.3513,0.14314000000000002,-1.078,-0.34698,0,subject1
1.8464,-9.5785,0.5707899999999999,-0.12059,-0.8630399999999999,-0.6522600000000001,-3.3398,-8.9037,1.6277,0.14314000000000002,-1.078,-0.34698,0,subject1
1.9089,-9.5271,0.75107,-0.12059,-0.8630399999999999,-0.6522600000000001,-3.2267,-9.0941,1.587,0.14314000000000002,-1.078,-0.34698,0,subject1
1.7746,-9.5488,0.56114,-0.12059,-0.8630399999999999,-0.6522600000000001,-3.4408,-9.0861,1.3894,0.14706,-1.078,-0.32328,0,subject1
2.1341,-9.7365,0.60743,-0.12059,-0.8630399999999999,-0.6522600000000001,-3.5204,-9.0962,1.3785,0.14706,-1.078,-0.32328,0,subject1
2.0299,-9.4086,0.72695,-0.12245,-0.8630399999999999,-0.63261,-3.6069999999999998,-9.1472,1.2822,0.14706,-1.078,-0.32328,0,subject1
2.0015,-9.6864,0.67111,-0.12245,-0.8630399999999999,-0.63261,-3.5965,-9.134,1.5954,0.15294000000000002,-1.0903,-0.33621,0,subject1
1.8156,-9.4687,0.6593100000000001,-0.12245,-0.8630399999999999,-0.63261,-3.3192,-9.0667,1.3279,0.15294000000000002,-1.0903,-0.33621,0,subject1
2.1332,-9.5973,0.66647,-0.12245,-0.8743,-0.64244,-3.5689,-9.0369,1.3086,0.15294000000000002,-1.0903,-0.33621,0,subject1
1.9392,-9.6375,0.61044,-0.12245,-0.8743,-0.64244,-3.4501,-8.877,1.2957,0.15294000000000002,-1.0903,-0.33621,0,subject1
1.98,-9.5775,0.66592,-0.12245,-0.8743,-0.64244,-3.4210000000000003,-8.797,1.2997,0.1451,-1.0862,-0.34052,0,subject1
2.0926,-9.6071,0.67599,-0.11132,-0.8761700000000001,-0.64047,-3.4482,-9.067,1.2966,0.1451,-1.0862,-0.34052,0,subject1
2.0094,-9.5187,0.6066600000000001,-0.11132,-0.8761700000000001,-0.64047,-3.4732,-8.876,1.4,0.1451,-1.0862,-0.34052,0,subject1
1.8342,-9.5704,0.38356999999999997,-0.11132,-0.8761700000000001,-0.64047,-3.1233,-9.2547,1.5268,0.13922,-1.078,-0.32111999999999996,0,subject1
1.804,-9.5,0.49095,-0.11132,-0.8761700000000001,-0.64047,-2.0563,-9.1241,1.5855,0.13922,-1.078,-0.32111999999999996,0,subject1
1.8973,-9.6386,0.49538000000000004,-0.11317,-0.8836799999999999,-0.64637,-3.5697,-8.8041,1.591,0.13922,-1.078,-0.32111999999999996,0,subject1
1.8798,-9.7956,0.63318,-0.11317,-0.8836799999999999,-0.64637,-4.002,-8.9262,1.3766,0.13922,-1.078,-0.32111999999999996,0,subject1
1.9186,-9.7076,0.5233899999999999,-0.11317,-0.8836799999999999,-0.64637,-3.9276,-8.8779,1.2124,0.13922,-1.078,-0.32111999999999996,0,subject1
1.9076,-9.5185,0.62648,-0.13172999999999999,-0.85178,-0.64637,-3.6221,-9.0591,1.0887,0.13922,-1.078,-0.32111999999999996,0,subject1
1.7014,-9.5906,0.34999,-0.13172999999999999,-0.85178,-0.64637,-3.4989999999999997,-8.9472,1.2818,0.13922,-1.078,-0.32111999999999996,0,subject1
1.9580000000000002,-9.5991,0.48754,-0.13172999999999999,-0.85178,-0.64637,-3.4384,-8.8876,1.2431,0.13333,-1.0821,-0.3125,0,subject1
1.9173,-9.689,0.40972,-0.13172999999999999,-0.85178,-0.64637,-3.4265,-9.0543,1.5681,0.13333,-1.0821,-0.3125,0,subject1
1.6637,-9.6974,0.5526,-0.12245,-0.85929,-0.6502899999999999,-3.61,-8.6943,1.5653,0.13333,-1.0821,-0.3125,0,subject1
1.8983,-9.5676,0.6656,-0.12245,-0.85929,-0.6502899999999999,-3.9593,-8.9437,1.6257,0.11373,-1.1047,-0.32111999999999996,0,subject1
1.6515,-9.5795,0.46462,-0.12245,-0.85929,-0.6502899999999999,-3.9914,-8.7337,1.6258,0.11373,-1.1047,-0.32111999999999996,0,subject1
2.0113,-9.6368,0.67369,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.5567,-8.9247,1.5329,0.11373,-1.1047,-0.32111999999999996,0,subject1
1.97,-9.6272,0.64251,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.5096,-8.8938,1.6178,0.11373,-1.1047,-0.32111999999999996,0,subject1
2.1517,-9.4793,0.58922,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.2289999999999996,-9.0834,1.6604,0.14118,-1.0759999999999998,-0.32974000000000003,0,subject1
1.9578,-9.4693,0.5982,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.7438,-8.9356,1.4386,0.14118,-1.0759999999999998,-0.32974000000000003,0,subject1
1.8259999999999998,-9.6184,0.5373399999999999,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.5906,-9.1559,1.4068,0.14118,-1.0759999999999998,-0.32974000000000003,0,subject1
1.8246,-9.5199,0.49017,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.2955,-9.1377,1.2306,0.1451,-1.0821,-0.31897,0,subject1
1.9614,-9.6257,0.79875,-0.11874000000000001,-0.8555299999999999,-0.64047,-3.5025,-8.8862,1.3786,0.1451,-1.0821,-0.31897,0,subject1
2.1416,-9.6791,0.40204,-0.12245,-0.8761700000000001,-0.63261,-3.5483,-9.1667,1.3333,0.1451,-1.0821,-0.31897,0,subject1
1.9281,-9.5883,0.57111,-0.12245,-0.8761700000000001,-0.63261,-3.4505,-9.4151,1.4876,0.1451,-1.0821,-0.31897,0,subject1
1.98,-9.5875,0.65501,-0.12245,-0.8761700000000001,-0.63261,-3.4017,-8.8234,1.663,0.15098,-1.0801,-0.32543,0,subject1
1.9672,-9.4401,0.54767,-0.12616,-0.8761700000000001,-0.64637,-3.1604,-8.7939,1.6124,0.15098,-1.0801,-0.32543,0,subject1
2.02,-9.4583,0.70353,-0.12616,-0.8761700000000001,-0.64637,-3.4278,-8.6453,1.474,0.15098,-1.0801,-0.32543,0,subject1
1.9269,-9.5896,0.44603999999999994,-0.12616,-0.8761700000000001,-0.64637,-3.5572,-8.8581,1.1925,0.14118,-1.078,-0.31466,0,subject1
1.8151,-9.5191,0.56303,-0.12616,-0.8761700000000001,-0.64637,-3.4573,-8.9577,1.2292,0.14118,-1.078,-0.31466,0,subject1
1.9465,-9.4604,0.49436,-0.11317,-0.86867,-0.64244,-3.8484,-8.8876,1.2431,0.14118,-1.078,-0.31466,0,subject1
1.8578,-9.7373,0.53172,-0.11317,-0.86867,-0.64244,-3.6166,-8.825,1.4962,0.14118,-1.078,-0.31466,0,subject1
1.9185,-9.7578,0.45838,-0.11317,-0.86867,-0.64244,-3.7425,-8.9161,1.3875,0.13922,-1.0842,-0.31466,0,subject1
1.8776,-9.5878,0.6227199999999999,-0.1243,-0.8724200000000001,-0.6522600000000001,-3.4464,-8.9846,1.5404,0.13922,-1.0842,-0.31466,0,subject1
1.8858,-9.6999,0.30469,-0.1243,-0.8724200000000001,-0.6522600000000001,-3.6512,-8.9963,1.3731,0.13922,-1.0842,-0.31466,0,subject1
1.7129,-9.6393,0.431,-0.1243,-0.8724200000000001,-0.6522600000000001,-3.4691,-8.884,1.5975,0.12353,-1.078,-0.3319,0,subject1
1.986,-9.4117,0.41386000000000006,-0.1243,-0.8724200000000001,-0.6522600000000001,-3.548,-8.9243,1.5746,0.12353,-1.078,-0.3319,0,subject1
1.8031,-9.581,0.32023,-0.11874000000000001,-0.86679,-0.6502899999999999,-3.6136,-9.1749,1.51,0.12353,-1.078,-0.3319,0,subject1
1.7834,-9.5702,0.40391,-0.11874000000000001,-0.86679,-0.6502899999999999,-3.4349,-8.8954,1.4615,0.12353,-1.078,-0.3319,0,subject1
1.8758,-9.7296,0.30311,-0.11874000000000001,-0.86679,-0.6502899999999999,-3.4629,-9.0954,1.4619,0.15098,-1.0739,-0.29957,0,subject1
1.7338,-9.6188,0.49473,-0.12059,-0.86867,-0.64047,-3.6046,-9.1679,1.2083,0.15098,-1.0739,-0.29957,0,subject1
2.041,-9.6777,0.54694,-0.12059,-0.86867,-0.64047,-3.4418,-8.9163,1.3667,0.15098,-1.0739,-0.29957,0,subject1
1.9687,-9.7486,0.38642,-0.12059,-0.86867,-0.64047,-3.4968,-8.9778,1.2178,0.14118,-1.0842,-0.33836,0,subject1
1.8664,-9.7588,0.35364,-0.12616,-0.86116,-0.6444,-3.3303,-9.1062,1.3780000000000001,0.14118,-1.0842,-0.33836,0,subject1
1.9994,-9.6485,0.4959,-0.12616,-0.86116,-0.6444,-3.3619,-9.0459,1.4123,0.14118,-1.0842,-0.33836,0,subject1
1.8652,-9.4401,0.54665,-0.12616,-0.86116,-0.6444,-3.6236,-8.8759,1.4104,0.14118,-1.0842,-0.33836,0,subject1
1.8275,-9.9169,0.38700999999999997,-0.12616,-0.86116,-0.6444,-3.5298,-8.927,1.3037,0.13529000000000002,-1.0719,-0.32328,0,subject1
1.65,-9.691,0.20903000000000002,-0.12800999999999998,-0.8724200000000001,-0.63261,-3.5566,-9.1274,1.2624,0.13529000000000002,-1.0719,-0.32328,0,subject1
2.1317,-9.3388,0.77313,-0.12800999999999998,-0.8724200000000001,-0.63261,-3.6125,-8.9659,1.4059,0.13529000000000002,-1.0719,-0.32328,0,subject1
2.1732,-9.5282,0.64949,-0.12800999999999998,-0.8724200000000001,-0.63261,-3.6054,-9.0646,1.5364,0.15882000000000002,-1.0801,-0.34267,0,subject1
1.9575,-9.4496,0.5887600000000001,-0.12800999999999998,-0.87054,-0.64047,-3.5691,-9.1232,1.6793,0.15882000000000002,-1.0801,-0.34267,0,subject1
1.9492,-9.4076,0.81994,-0.12800999999999998,-0.87054,-0.64047,-3.6369,-8.805,1.4972,0.15882000000000002,-1.0801,-0.34267,0,subject1
1.9988,-9.2791,0.80603,-0.12800999999999998,-0.87054,-0.64047,-3.4706,-9.2158,1.4246,0.15882000000000002,-1.0801,-0.34267,0,subject1
1.8793,-9.5561,0.82224,-0.12800999999999998,-0.87054,-0.64047,-3.4495,-9.1763,1.3745,0.15882000000000002,-1.0657,-0.31034,0,subject1
2.1149,-9.6252,0.8419700000000001,-0.11874000000000001,-0.8724200000000001,-0.63851,-3.3478,-9.0771,1.2857,0.15882000000000002,-1.0657,-0.31034,0,subject1
1.6629,-9.5083,0.6558,-0.11874000000000001,-0.8724200000000001,-0.63851,-3.3644,-9.1281,1.1894,0.15882000000000002,-1.0657,-0.31034,0,subject1
1.8668,-9.5784,0.5710000000000001,-0.11874000000000001,-0.8724200000000001,-0.63851,-3.1914,-9.4181,1.1853,0.15882000000000002,-1.0842,-0.34052,0,subject1
1.8979,-9.5779,0.62342,-0.12245,-0.89118,-0.63458,-3.1976,-9.0672,1.2758,0.15882000000000002,-1.0842,-0.34052,0,subject1
1.8452,-9.4497,0.57722,-0.12245,-0.89118,-0.63458,-3.2684,-8.8078,1.2159,0.15882000000000002,-1.0842,-0.34052,0,subject1
2.1336,-9.587,0.70865,-0.12245,-0.89118,-0.63458,-3.2673,-9.1172,1.2837,0.15882000000000002,-1.0842,-0.34052,0,subject1
1.9581,-9.499,0.59672,-0.12245,-0.89118,-0.63458,-3.0854,-9.1776,1.239,0.14902,-1.0637,-0.32111999999999996,0,subject1
1.8977,-9.5282,0.64673,-0.1243,-0.87805,-0.63851,-3.2029,-9.0987,1.1284,0.14902,-1.0637,-0.32111999999999996,0,subject1
1.8677,-9.5875,0.65388,-0.1243,-0.87805,-0.63851,-3.2801,-8.9568,1.3230000000000002,0.14902,-1.0637,-0.32111999999999996,0,subject1
1.8769,-9.6485,0.49468,-0.1243,-0.87805,-0.63851,-3.5774,-9.2168,1.3204,0.15098,-1.078,-0.32111999999999996,0,subject1
2.1012,-9.6088,0.50932,-0.11688,-0.8836799999999999,-0.63851,-3.4513,-9.2853,1.4732,0.15098,-1.078,-0.32111999999999996,0,subject1
2.0395,-9.5992,0.47794,-0.11688,-0.8836799999999999,-0.63851,-3.472,-9.0658,1.4217,0.15098,-1.078,-0.32111999999999996,0,subject1
1.8472,-9.6277,0.59959,-0.11688,-0.8836799999999999,-0.63851,-3.5552,-9.1677,1.2291,0.15098,-1.078,-0.32111999999999996,0,subject1
2.0103,-9.5678,0.64588,-0.11132,-0.86116,-0.6444,-3.2238,-8.7762,1.3841,0.14118,-1.0821,-0.31897,0,subject1
1.9492,-9.7777,0.44727,-0.11132,-0.86116,-0.6444,-3.3804,-9.0962,1.3785,0.14118,-1.0821,-0.31897,0,subject1
1.7948,-9.469,0.62783,-0.11132,-0.86116,-0.6444,-3.4971,-9.1671,1.2916,0.14118,-1.0821,-0.31897,0,subject1
1.9514,-9.7755,0.66615,-0.11132,-0.86116,-0.6444,-3.082,-9.0359,1.4128,0.15294000000000002,-1.0924,-0.30603,0,subject1
1.9078,-9.5682,0.60317,-0.12987,-0.8743,-0.62083,-3.3947,-9.0449,1.5061,0.15294000000000002,-1.0924,-0.30603,0,subject1
1.9487,-9.4582,0.71324,-0.12987,-0.8743,-0.62083,-3.7652,-8.8455,1.4536,0.15294000000000002,-1.0924,-0.30603,0,subject1
1.9184,-9.6679,0.53579,-0.12987,-0.8743,-0.62083,-3.2563,-9.0743,1.5671,0.15294000000000002,-1.0924,-0.30603,0,subject1
2.2958,-9.588,0.60606,-0.12059,-0.86867,-0.6267199999999999,-3.5312,-8.9465,1.3548,0.14902,-1.0739,-0.31681,0,subject1
2.1211,-9.4793,0.58891,-0.12059,-0.86867,-0.6267199999999999,-3.2992,-8.8973,1.2739,0.14902,-1.0739,-0.31681,0,subject1
1.8655,-9.5197,0.501,-0.12059,-0.86867,-0.6267199999999999,-3.3835,-9.1782,1.1765,0.14902,-1.0739,-0.31681,0,subject1
1.9283,-9.4781,0.70163,-0.12059,-0.86867,-0.6267199999999999,-3.5815,-9.1058,1.4197,0.17255,-1.0719,-0.31897,0,subject1
2.1538,-9.6872,0.58926,-0.11688,-0.87805,-0.62279,-3.5132,-8.8262,1.3816,0.17255,-1.0719,-0.31897,0,subject1
2.1653,-9.6259,0.77994,-0.11688,-0.87805,-0.62279,-3.6542,-8.8159,1.4134,0.17255,-1.0719,-0.31897,0,subject1
2.1551,-9.6758,0.73568,-0.11688,-0.87805,-0.62279,-3.5983,-9.0869,1.3061,0.17255,-1.0719,-0.31897,0,subject1
2.0112,-9.5969,0.7069300000000001,-0.11874000000000001,-0.8818,-0.6444,-3.3512,-9.1358,1.4182,0.15098,-1.0801,-0.3125,0,subject1
1.8969999999999998,-9.4488,0.6611100000000001,-0.11874000000000001,-0.8818,-0.6444,-3.0816,-9.0759,1.4108,0.15098,-1.0801,-0.3125,0,subject1
1.9587,-9.5484,0.6046699999999999,-0.11874000000000001,-0.8818,-0.6444,-3.1843,-8.9753,1.4679,0.15098,-1.0801,-0.3125,0,subject1
1.9817,-9.7658,0.6461100000000001,-0.11874000000000001,-0.8818,-0.6444,-3.3627,-9.1154,1.4609,0.1549,-1.0842,-0.32328,0,subject1
2.1208,-9.3896,0.64548,-0.11688,-0.87805,-0.64047,-3.2238,-9.0984,1.1597,0.1549,-1.0842,-0.32328,0,subject1
2.224,-9.4684,0.68424,-0.11688,-0.87805,-0.64047,-3.0625,-9.1055,1.4509999999999998,0.1549,-1.0842,-0.32328,0,subject1
1.9286,-9.5379,0.6673899999999999,-0.11688,-0.87805,-0.64047,-3.3969,-9.2336,1.6425,0.1549,-1.0842,-0.32328,0,subject1
2.0093,-9.6588,0.45382,-0.11317,-0.87805,-0.6444,-3.5734,-9.4341,1.5908,0.15882000000000002,-1.0862,-0.32974000000000003,0,subject1
2.0704,-9.5389,0.5645899999999999,-0.11317,-0.87805,-0.6444,-3.2963,-9.1541,1.5944,0.15882000000000002,-1.0862,-0.32974000000000003,0,subject1
1.9304,-9.9661,0.41683000000000003,-0.11317,-0.87805,-0.6444,-3.5926,-9.1752,1.4787,0.15882000000000002,-1.0862,-0.32974000000000003,0,subject1
2.0502,-9.7387,0.38773,-0.11317,-0.86492,-0.6502899999999999,-3.4551,-8.9352,1.4803,0.15686,-1.0842,-0.31034,0,subject1
1.909,-9.7571,0.5312399999999999,-0.11317,-0.86492,-0.6502899999999999,-3.2212,-8.9963,1.3731,0.15686,-1.0842,-0.31034,0,subject1
1.9809,-9.6466,0.6833100000000001,-0.11317,-0.86492,-0.6502899999999999,-3.1822,-8.9361,1.3865,0.15686,-1.0842,-0.31034,0,subject1
2.1331,-9.6174,0.63421,-0.11317,-0.86492,-0.6502899999999999,-3.3127,-9.1154,1.4609,0.15686,-1.0842,-0.31034,0,subject1
2.0597,-9.5494,0.50146,-0.11874000000000001,-0.8743,-0.6502899999999999,-3.4817,-8.9862,1.3840000000000001,0.16275,-1.0842,-0.30603,0,subject1
